layer_hash	node_id_hash	x	y
5	2534493	2.0565065746106415	3.8579266117032374
5	2535214	1.9458841374138838	3.8907799044168923
5	2534460	2.005033258576574	3.8277760592143144
5	2534824	1.983979272985142	3.842596413051038
5	2534519	1.9676182664350526	3.847992531829715
5	1317970	1.9709905211246486	3.8347030631393717
5	2534381	1.9613055821188197	3.824074766770153
5	1317828	1.9752259412635014	3.8524652207275993
5	2534961	1.9583955971329963	3.928087596360209
5	1318092	1.9419231981449563	3.7871379345379736
5	2534520	1.9542709592469079	3.8676841602339675
5	1317926	1.9631636476950902	3.835741035600144
5	2534598	1.9982840965292488	3.829717978468641
5	2535054	1.9555081718066876	3.945668218910768
5	2534907	2.0093282327159865	3.8192843581106333
5	2534707	1.9792837550911901	3.834470301787622
5	2534543	1.9778329515953679	3.832834861718221
5	2534485	2.0058751265248613	3.846335908085727
5	2534593	1.9703592504054313	3.833166774380665
5	1317900	1.9668626658219999	3.8302281869973203
5	2534962	1.9641329187968062	3.902912922834887
5	2534168	1.9702379489201558	3.872414047764144
5	1318089	2.010676709457624	3.8574541474517074
5	2534259	1.9559448497425915	3.861993253145951
5	2534169	1.9790075275509136	3.893647071566811
5	2534382	1.968402432442751	3.8227233982278976
5	2534673	1.979817729021389	3.8411241806026375
5	2535206	1.9917579252977595	3.9378051328850048
5	2535036	1.9910087861092371	3.868333963850255
5	2534770	1.9329265455265383	3.809924648462951
5	2534330	1.9603614900346693	3.8671025341112135
5	2534747	1.976909187280581	3.830959508600532
5	2535223	1.9067736189273372	3.7554111520764732
5	2534691	1.9740363867780648	3.877090236771883
5	2534825	1.9816306259315735	3.842583958918843
5	2534963	1.951681856600901	3.9298956122431443
5	2535088	2.022632858304381	3.810436546257343
5	1317825	1.978483199126452	3.915783652759675
5	2534295	2.0148553109627216	3.827584647681306
5	2534658	1.9687910103613233	3.824420305061745
5	1317975	2.0067490614659005	3.7670379018633597
5	2535042	1.9861893868235014	3.851450647427415
5	2534649	1.9933605174832782	3.828928540288824
5	2534588	1.976595341287122	3.838049543724591
5	2534999	1.9343282628999705	3.7948482312004175
5	2534909	2.0017152320128355	3.8119254140703114
5	1317866	1.980936321385064	3.8175490967175243
5	2534521	1.972385921340421	3.84780211260404
5	2535202	1.9762315579771095	3.889660506329651
5	2535081	1.9459191447340587	3.931865650132858
5	1317869	1.9587182669224292	3.841717991714965
5	2534891	1.970265641541697	3.8423354623589523
5	2535077	1.9353116029333157	3.941144199885814
5	2534589	1.9812587846524228	3.8299371437380847
5	2534708	1.977475308841994	3.8234272722493503
5	2534900	2.0039724277415343	3.8187730633704717
5	2535055	1.9582313802759794	3.9438854947626383
5	1318030	1.9983360121957447	3.833111889472921
5	2534522	1.9560864248382057	3.8686562441885126
5	1318072	1.964670674554155	3.8024501253983085
5	1317897	1.9665532077930614	3.8356897369912146
5	2534505	1.9847173926632253	3.906628427555904
5	1318125	1.9758246409648237	3.814797573056577
5	1318141	1.9539236658215895	3.7967285244184317
5	2535037	1.987499174163296	3.8669226377748536
5	2534674	1.9827284461256467	3.8522541674014663
5	2534486	1.980722307964881	3.86423782076607
5	2534915	1.9866504527735358	3.815104732087018
5	2535056	1.9602411900782526	3.9442618677200696
5	2534890	1.9704029419611027	3.840131881924671
5	2535226	1.8767133432303402	3.876685435968084
5	2535145	1.882263153494234	3.8978347770778736
5	2534558	1.9843414378505508	3.8471888929830707
5	2534383	1.9727871744012517	3.81546820051638
5	2534787	1.9386236069388427	3.837864933841141
5	2534523	1.9516132631637495	3.86473935653219
5	1317963	2.010738050685649	3.8080116378408015
5	2534141	1.9872746637077119	3.8358285455426517
5	2535210	2.0305693700533984	3.8420969554210913
5	2534384	1.957130569143862	3.808436092399264
5	2534501	2.0184099038126435	3.88197891596393
5	2534994	2.0224387105847983	3.815665626577257
5	1317817	1.999490622353776	3.8813760180741506
5	2534847	2.076941779256282	3.846304146303411
5	2534796	1.9891686778172777	3.8721467789832356
5	2534385	1.967915757888512	3.8241531794182944
5	2534260	1.9679931896494374	3.8516319007940347
5	2534216	1.989641686063748	3.8340857802774653
5	1317959	1.953411574921742	3.945620183346555
5	2534142	1.9892998219310136	3.841192761119524
5	2535218	1.9931564749253343	3.893951079112025
5	2534946	2.0189014608039133	3.830271583401143
5	2534761	1.9703747567679193	3.831284625195621
5	2534386	1.9658250651823501	3.8247194974481205
5	2534992	1.99979278668557	3.785884714756531
5	2535181	1.9831256559901447	3.8837878674104656
5	1318045	1.9558127370633647	3.8811757532656834
5	2534964	1.9503211116420538	3.9211530432594834
5	2534599	1.994873651852878	3.836370159151743
5	2534143	1.9974997298229407	3.851018211713899
5	2534675	1.9824033153962188	3.8534355368641178
5	2534583	1.9452528368331496	3.86606274678552
5	2534709	1.9792613521993068	3.839683083904489
5	1318176	1.8998227853693526	3.917536552699561
5	2534916	1.988706168276837	3.817015230096641
5	2534748	1.9848196947173526	3.818613070118391
5	2534676	1.9835251277464911	3.8391243643684754
5	2534170	1.977576236244104	3.893706975142836
5	1318081	1.9425604931027445	3.808052925603655
5	2534144	1.9947823602957822	3.850917520895229
5	2534331	1.9685430021686001	3.8656951123621055
5	2534524	1.9495772437121022	3.8657966470681093
5	2534816	2.0030960127076938	3.818061200566849
5	2535144	1.9416425745079497	3.9430554487048837
5	2534857	1.9854654669138856	3.8528722293628896
5	2534692	1.9815914677805602	3.8667918398980095
5	2534771	1.9370623111294574	3.8212784978285583
5	2534296	1.9976899588398263	3.8225948398051837
5	2534932	1.9677569045308374	3.8364073885900654
5	2534950	2.009519568454596	3.8529931964162776
5	2535000	1.9412201261263031	3.795178336131729
5	2535076	1.9336871002694433	3.9296913665664652
5	1317954	1.9217646516657656	3.784954449370809
5	2534965	1.948015774853294	3.9207883112924806
5	2534600	2.0009328801584494	3.81662211108324
5	2534461	1.9953867099757847	3.8340995734628787
5	2534240	1.9683044356249781	3.8616852465472147
5	1317930	1.9896489917754911	3.8214332884441915
5	2534979	1.9132072972137293	3.7641576260879566
5	1317960	1.9456787464464977	3.9196314678138577
5	2534966	1.944668319409316	3.923362183794097
5	2534387	1.9653116649667384	3.8141540359660646
5	2535153	1.9619482975910163	3.8897789223817028
5	1317956	1.9809835304308308	3.810706848394913
5	2535238	1.9848991807433791	3.802341969536571
5	1317847	1.990827008566082	3.8178030307541206
5	2534261	1.9694555472959587	3.868817458643573
5	1317994	1.9385400230813217	3.847774380414346
5	2534903	1.9609887816409157	3.8277289105505665
5	2534145	1.9912501300147254	3.840387599634733
5	2534574	1.9279994855181473	3.866460827411464
5	1318173	1.9454967341891551	3.8110650492374525
5	2534772	1.933606736018171	3.8084921945045545
5	1317887	1.9618140560039972	3.8274603569388432
5	2534262	1.972007058147731	3.866790994394867
5	2535001	1.9319485172017974	3.7830127000863767
5	2534462	1.9923948867231276	3.824507208878233
5	2534388	1.9542145167167224	3.8074441019244505
5	1317947	1.9946099327551106	3.822528858532111
5	2535031	1.9398493499960812	3.9303128934703726
5	1317995	1.9686836071642293	3.8789865452508794
5	1317816	1.9823872085825378	3.873847682008653
5	2535159	2.0220960918067954	3.8046103539051463
5	2534842	2.091412225143923	3.846690747379543
5	2535149	2.019969158347654	3.8081188699689132
5	1318010	1.9584121342067748	3.871093048963903
5	2534332	1.9691625441374805	3.846180473855332
5	2534194	2.003966607529034	3.84549005337227
5	2534263	1.9559945538967827	3.8594035028867437
5	2534389	1.9507318688142135	3.8100833843660826
5	1318052	2.102440083376416	3.854185342458825
5	1318083	1.957243836836489	3.8775612801353407
5	2535219	1.9930259942648125	3.896630664170125
5	2534980	1.9151570760996202	3.762974930254625
5	2534710	1.9657322936569241	3.825829327454011
5	2535032	1.9463519941848806	3.7839501296121343
5	2535122	1.9680696020661261	3.883400831372725
5	2534390	1.9542188099976343	3.8093611375623158
5	2534514	1.9918171710189674	3.9211058264839767
5	2534515	1.9927756449285332	3.912282918156134
5	2534391	1.959805853153132	3.843697415504566
5	2534502	2.0191588139911922	3.8834466963544347
5	1318117	1.9497311492045535	3.8094361772438985
5	2534788	1.936995181532867	3.8300953587925917
5	2534171	1.9691903438632457	3.8742159016030864
5	1317953	1.9536582368140827	3.799555438714412
5	2534879	1.990771901421144	3.858421282039867
5	2534525	1.9512501454103226	3.862156526866138
5	2534677	1.9831719624790656	3.837705978321462
5	2535193	1.9257707833148974	3.8592325404979024
5	2534601	2.0018773401348677	3.816585791941247
5	1318102	2.031206085477109	3.783731779539668
5	2535002	1.9432836221638683	3.792107670618849
5	2534536	1.9646591891539453	3.8607838309350786
5	2534967	1.9579986720578126	3.92151863691605
5	1318195	1.8806485261204589	3.8030426558546018
5	2534333	1.9806946660283546	3.8375390989389566
5	1318049	1.9796141271189722	3.8808148271165934
5	2534773	1.9268043549359206	3.8056113214759035
5	2535069	1.9523569386220176	3.931970437996696
5	2534774	1.9406077170424882	3.8062420812234987
5	2534919	1.9611827274988383	3.8400681197393443
5	2534506	1.9860578812033118	3.9040913516022804
5	1317961	1.938906318610936	3.9343001643374484
5	2534602	1.9962973244534705	3.8176217146353975
5	2534518	1.9912125104348875	3.852848111476106
5	2534797	1.980356863015444	3.873963126597077
5	1318096	1.9453035985042622	3.9449447253124754
5	1318157	1.9287355144760585	3.8061140246839087
5	2534297	2.016314095426475	3.820618495400051
5	2535092	1.9564794231202467	3.8883781085289635
5	2534968	1.952230618858115	3.918750597417006
5	2534904	1.9576608544645795	3.8280690519870535
5	2534711	1.9728360939608063	3.825628896028317
5	2534791	2.037286551659023	3.849791686040415
5	2535123	1.9623977769986212	3.875822948764277
5	2534137	2.0111720883713007	3.881979086899854
5	2534678	1.985668293538614	3.833233109241879
5	1318032	1.9948129727887793	3.8213088922780876
5	2534671	1.9792878673923295	3.822711721231442
5	1318035	1.9947489658058872	3.7672698271404323
5	1318196	2.0180358806406358	3.811501234501144
5	1317988	2.0280927389363876	3.801933705292421
5	2534334	1.96195630109065	3.867706336347743
5	2534335	1.9711810889331052	3.8701207192397655
5	2534544	1.9779086169898126	3.829933809854978
5	1318061	1.9496182287610428	3.83726195323054
5	2535093	1.9524812035183952	3.8938516461469126
5	1318164	1.9468864610187777	3.9044638890046635
5	2534905	1.9609707607441966	3.812491686640241
5	2534298	2.00013072022987	3.8248755492653688
5	2534494	2.045050043767864	3.859510406249858
5	2534981	1.9134625139939052	3.76218565917399
5	2534868	1.9739170496345073	3.823086427318843
5	1317854	1.991746793072047	3.827663817209061
5	2534935	1.9411889216933824	3.85192456591033
5	2535012	1.9338150396543556	3.7935437888565358
5	2534146	1.9928087632777374	3.8523519684777736
5	2535045	1.951774654619253	3.9336833197168657
5	2535169	1.9740565167284818	3.865030635000315
5	2535229	1.8887503189049362	3.8974843080079906
5	1318077	2.0937779742998095	3.8872272409918494
5	2534545	1.9572987927443184	3.8463489895213847
5	2534585	1.943207476943606	3.8669610728186337
5	2535136	1.949343926224224	3.83213482379417
5	2534850	1.9910969115667563	3.8198200988189734
5	2535132	1.915308187669559	3.8713284125041336
5	2534299	1.9992875767776874	3.8226205111277
5	2534910	1.991922459791293	3.81749479347383
5	2534603	1.9996413973863438	3.831167428638715
5	1318090	2.016349141256057	3.802244312884386
5	2534508	1.9853384719544616	3.92258026294229
5	2534463	1.994876763632846	3.8284539561374995
5	2534767	1.9648719599422189	3.830822647621192
5	2535208	2.015133025814394	3.8526640678781794
5	2535196	1.9662843593277017	3.894759500670108
5	1317951	1.9962324230613293	3.852344723473906
5	2534392	1.9676756059524343	3.8252155752632127
5	2535083	2.0203803632895685	3.8233640439097396
5	2534327	1.9898145213542773	3.866706454272695
5	2535022	1.9346454079149265	3.8044720910440626
5	1318174	1.9455098809173115	3.82323471923295
5	2534300	1.9931811416561607	3.82189194735144
5	1318074	1.9497004067753139	3.9368348395063233
5	2534604	2.005331994732307	3.8420866846578634
5	2534854	2.006618748720393	3.8275343804833
5	2535182	1.953912639091893	3.8832914965803003
5	2534848	2.0454154562015456	3.8521792042062066
5	2534301	2.010692834690545	3.819030679647351
5	1318190	1.999345541511746	3.809844305007713
5	2534712	1.983120909312635	3.8403799501192633
5	2534147	2.000638869011892	3.8511095293014956
5	2534869	1.9812135211679769	3.819970312579745
5	2534241	1.973470040638461	3.8458293714767136
5	2535233	1.9338042173304733	3.7782331208117017
5	1318031	1.9517958154944797	3.8729398900195284
5	2534302	2.001465658612322	3.8244214732625013
5	2534148	1.996671037392555	3.834891662755148
5	2534995	2.0235861468058003	3.813855622246851
5	2534937	1.960484592981608	3.8793718179379386
5	2534213	1.9865807098375126	3.9104713092071566
5	1318153	1.9723158939988612	3.876203111368075
5	1318098	1.8807766202020793	3.881821673290984
5	1317888	1.965848357453316	3.8347085939702517
5	2534264	1.9568092789289964	3.866842478941997
5	1318027	1.8787003336467045	3.8342359138054487
5	2534798	1.9889601093691112	3.865188079936859
5	2534866	1.9825677685644159	3.8432646468985023
5	1318139	1.9451821393695286	3.819263149541351
5	2534892	1.9686608079582266	3.838042564499172
5	2534605	1.982522127410387	3.8209244832233447
5	2534303	1.9996746102112875	3.8235260080381885
5	2535086	2.0103691317185364	3.838397942923963
5	1318086	1.9655878191883462	3.788655660045746
5	2534799	1.9922527760963147	3.8626040922266034
5	2534149	1.9958266335425634	3.8499693122582115
5	2535203	1.915067205808816	3.921299970407862
5	2534800	1.9895720999486857	3.8619658100366485
5	2534495	2.0580375429419018	3.857061935171505
5	2534775	1.9315005741565268	3.8092352101832
5	1317955	2.0048635724669017	3.8143205761573897
5	2534828	1.9852342107826084	3.8287125964362105
5	2534657	2.0424210142505155	3.8063676337831405
5	2534393	1.9637280819865386	3.825682698638316
5	2534951	2.00157813574673	3.8617122159007464
5	1318029	1.967730748343684	3.8768359015462317
5	2535043	1.9837018462772584	3.8499361861077044
5	2534659	1.9737937053563874	3.821635835984374
5	2534792	2.052278168862875	3.849108953947334
5	2535094	1.9650311687917372	3.8805956092651197
5	1318002	1.9676650147294465	3.782566071085453
5	2534304	2.0015682667999575	3.8265964099104437
5	2534988	1.9929501037853128	3.7842738449020783
5	2534336	1.9703233844986388	3.865808255001949
5	2534702	1.9979361937055506	3.837058914383237
5	2534606	1.977285430002601	3.829143649353541
5	2534509	1.9865413129436311	3.9233390671885906
5	1317925	1.979819813820985	3.8173042885307265
5	2534969	1.9534014966521636	3.9304363115611776
5	2534328	1.9889819306596677	3.8678619118272044
5	2535133	1.9246515023594126	3.8627005477919543
5	2535057	1.957629806026566	3.945471107491004
5	2534394	1.969764372191923	3.822911847938575
5	2534776	1.9334527404667305	3.8066595886681416
5	2534938	1.9563368494716116	3.8835671371251963
5	1317813	2.0951135050885554	3.875157545785081
5	1317860	1.9927375111771608	3.8497821030207273
5	2534693	1.9762413941735253	3.876051736910552
5	2534395	1.954938539330962	3.8047241619597947
5	2534607	1.9911469053006674	3.8224613106038
5	1318217	1.9937716266981498	3.8984144407337715
5	1317830	1.9941645878942116	3.8173815160030244
5	2535046	1.9594152904143873	3.9390619808075935
5	2534762	1.9698852536622515	3.8386046787253543
5	1318130	1.9174473491022075	3.7597084151864606
5	2534893	1.965991357733451	3.8418719365591465
5	2534801	1.9864403332196752	3.8645010022744954
5	2535095	1.9666075748363474	3.880650180738519
5	1318088	1.9048545945028155	3.753318847112483
5	1317952	1.9882637791100786	3.8364136448338715
5	2534679	1.9836378611206913	3.8533538539951935
5	2534777	1.9320582364228818	3.8077201982875417
5	1318053	1.9964184320168568	3.8359069069415956
5	2534749	1.9905555072033265	3.829716742766636
5	2534464	2.0172276972699175	3.82655951770092
5	2534150	1.9946824239613732	3.8495174111171924
5	2534680	1.9866006237237686	3.8345341896262877
5	2534207	1.971258230918454	3.8286852428141604
5	2534516	1.9929306598307932	3.9186848516073414
5	2535019	1.934310041140759	3.867827343300051
5	1318076	1.9975663317393988	3.8619651164783444
5	1318055	1.9516484685376636	3.8954616238390884
5	2534151	1.9946917092704095	3.832922410109622
5	2535134	1.9110076866261858	3.8687025275653046
5	1317858	1.9480675451336285	3.7820338001091383
5	2534305	2.01733724429895	3.8184325420318985
5	2534694	1.9730730217728867	3.8502716574101243
5	2534526	1.950820801487596	3.8666391784233096
5	2535116	1.951443906923907	3.878809314218308
5	2534152	1.991287473559681	3.8365405064464593
5	1318040	1.9842342496336796	3.869175327291276
5	1318205	1.9996535505541837	3.782413450525271
5	1317999	1.9985330495221116	3.8140784721321053
5	1318224	1.9298101140999826	3.8770616748471096
5	2534768	1.969735003018549	3.8352342602898006
5	2534958	2.0083140191651125	3.858906249856494
5	2534306	2.015980255537652	3.817664907410802
5	2534989	1.9934411394371228	3.7826294541028727
5	1317944	2.0040060378942504	3.8165910634607734
5	2535050	1.9668136159124645	3.878138283640231
5	2535236	1.9302136734361026	3.947645484209585
5	2534713	1.9706678480387847	3.8199408743085925
5	2534812	1.9782988016062644	3.84320382938942
5	2535096	1.9528900958228324	3.892071718849186
5	2534511	1.9900834145853161	3.939687936387858
5	2534195	2.0025015423577015	3.8462673639673626
5	2535078	1.9369174249681327	3.941441764267805
5	2534191	1.9461207972394179	3.855124006059641
5	2535170	1.9725242409911885	3.8646474087148586
5	1317924	1.9620737173766611	3.821752447827834
5	2535143	1.947589893112556	3.9388639516830035
5	2534202	1.9632313462831514	3.8428491221864194
5	2534396	1.948230474911741	3.8011633470011694
5	1317879	1.9619164459775746	3.8364416889935065
5	1318033	1.955198726127303	3.8716691620208183
5	2534397	1.955717484805225	3.8089876567873957
5	2534920	1.9601665541620727	3.8345607035787124
5	2535111	1.9762183758248386	3.882658817566154
5	2534884	1.9641293921423613	3.851416913928995
5	1317996	1.9830669512858865	3.861181482612712
5	2534398	1.9648407830792312	3.8242442011732605
5	1317990	1.966028906974421	3.8520760719125677
5	1318187	2.005577161910149	3.857162640121023
5	2534813	1.9930710772142217	3.856977787316339
5	2534503	1.9985440006540556	3.8911256672248213
5	2535225	1.9471553610153935	3.948529979041903
5	2535075	1.9456170801994286	3.9366493351447236
5	2534561	1.9764773149331094	3.869941897383153
5	2534242	1.9737134629838966	3.8614725356084927
5	2534660	1.9629425654683628	3.8327704413045893
5	2534399	1.9860479463139409	3.8251288437822097
5	1318114	1.951043979509848	3.8054978993303124
5	2534901	1.9907846702685028	3.816310097768994
5	2534243	1.9786498512363728	3.847408929904093
5	2535013	1.9300353312432605	3.8111157925405195
5	1317991	1.9350248901942233	3.8282731488795947
5	1318013	1.9852165464136482	3.856373177692552
5	1317943	2.0161996702222558	3.8225894870857133
5	2534496	2.0551012015491104	3.860263330680124
5	1317968	1.9990545503472381	3.8674272340285025
5	1317980	1.9886891846514785	3.812636459976948
5	2535003	1.9346607746263693	3.7839738428939524
5	2534400	1.9450613488923592	3.814019205945575
5	2534465	2.017650569124684	3.8206051937603567
5	2534778	1.9218985756681322	3.8054255768361065
5	1318112	1.9463112920345613	3.7791152606593146
5	1318201	2.0067930502959364	3.8690802210607234
5	1318025	1.9384773432857907	3.8582067779338876
5	2535239	2.0154552590101082	3.8622519157820245
5	2534265	1.9589014551426736	3.862319001033182
5	1318180	1.9175115197689554	3.8126672879861703
5	1317935	1.9820520751201909	3.812007913345819
5	2535164	1.9372028598496565	3.8569830430228564
5	2534921	1.9610103301443846	3.8358454852059816
5	2534608	1.9874357850239037	3.823350457571697
5	1317812	1.9885091236926062	3.820847760260005
5	1317886	1.9070896137932107	3.8703657063102344
5	2534695	1.9726192302107242	3.8450174916314834
5	1318193	1.890589940042874	3.8795344578940636
5	2534217	1.983405658411971	3.8291975819891473
5	1318000	1.9994778810479457	3.8147322085644326
5	1318069	1.9896676179387138	3.8295303861819328
5	2534337	1.9664619503405507	3.864768751191254
5	2534596	1.9719859321724083	3.8292004244893745
5	2534153	2.006364636639088	3.8441653936847557
5	1317852	1.9940964938610812	3.837453823481855
5	2535209	2.0133358520123545	3.8510278861678793
5	1317814	2.0231087000778705	3.853570943429624
5	2534401	1.942943568309436	3.7992921887233853
5	2535140	1.9702524070225238	3.8291005579414352
5	1318218	1.9941906789043597	3.866562456983986
5	1318097	1.9914671041366445	3.8333586771293335
5	1318172	1.946641026555468	3.880262268688824
5	1317824	2.084447075964263	3.842721020584043
5	1317922	2.01870802184254	3.9224964299647946
5	1318103	2.005566928170974	3.806719316540682
5	2534609	1.9919442772655944	3.831020373401554
5	1318163	1.9471416958123748	3.8999497618055745
5	1317853	1.9776241383720023	3.817677356475495
5	2535137	1.9477927051175792	3.929873386351243
5	2534466	2.0048169834801537	3.8218447638829067
5	2534266	1.9531487773466638	3.8596437359620577
5	2534947	2.00862712355501	3.847847735863978
5	2535176	2.0353391640684024	3.8013340340636907
5	1317903	1.9533079218012457	3.8330786182881975
5	2534338	1.9761931233936516	3.8425710409355194
5	2534402	1.9559912534205237	3.806480377317319
5	2534908	2.008406821399978	3.818599036163161
5	2534238	1.981080769695534	3.848835736592287
5	2534527	1.96879262320307	3.8525308053437395
5	2534610	1.991174124921239	3.825740362445319
5	2534672	1.9681378666774545	3.809231872791201
5	2534750	1.9760973081266995	3.8347447250631155
5	1318051	1.9990703784400548	3.7367191606341392
5	2534208	1.977753408784116	3.835191396146432
5	2535155	2.011030154737246	3.8094995264682634
5	1317938	1.9834834211535537	3.816445316810246
5	2534572	1.9747184759441563	3.8370083243664705
5	2534154	2.000831556783188	3.8349058710969857
5	1318118	1.9423238742350746	3.789586071567965
5	2534403	1.9709579558935995	3.821012002139804
5	2534404	1.9800623363428655	3.8268236906248103
5	2534267	1.955404242586172	3.8661858191583134
5	2534580	1.9341840952482336	3.862516852880629
5	2534339	1.9720086324059514	3.845960881086922
5	1318008	1.874379953017508	3.84545958675323
5	2534340	1.9643700476784631	3.866194714497676
5	2535230	1.9088072410463164	3.7888815857472484
5	2534209	1.963119274530438	3.846595835995039
5	2535117	1.9552326168142697	3.882316194364082
5	1318150	1.9402895432402893	3.8001995877193604
5	1317822	1.9732963157222567	3.839176614054647
5	1318189	1.9032136136243971	3.7967284303500084
5	2534268	1.9572722566841072	3.8631522559044207
5	2535097	1.9541688098076895	3.894709732627134
5	2534269	1.956550263591476	3.860646763824573
5	2534155	1.9966455558254603	3.832491453841788
5	2534218	1.9809420819070194	3.838706412430245
5	2534936	1.940105184038289	3.850983812428812
5	1318064	1.9505906550201073	3.9289110276086587
5	2534562	1.9785692047178634	3.8700847127075746
5	2534703	1.9993229195966762	3.8388489687054044
5	2534537	1.9613610982028673	3.8543242802483832
5	2534224	1.9687119723448416	3.8560751574228846
5	2534270	1.9566179784048279	3.8654254900134344
5	2534751	1.9877814645510021	3.8185429425980666
5	1317904	1.9678353059574683	3.822033388835438
5	2534696	1.9776224279894354	3.8766037230611907
5	2535204	1.9113998534829928	3.922366548946739
5	2534271	1.9671656130597788	3.842038104160729
5	2535200	1.9634726321442475	3.89880449067635
5	2534714	1.9777100317603489	3.8385047462917337
5	2534810	1.9311793429212418	3.813722431432878
5	2534843	2.080425428600007	3.8458124795802244
5	1317818	1.9877664716051353	3.8059325811027214
5	2534272	1.9568343273521913	3.864302178844289
5	2535138	1.9412415269662204	3.9322468468034493
5	1317949	1.9976870900851043	3.815935137744622
5	1318057	1.948323842620983	3.9452834067073574
5	2534941	1.958872235290158	3.7960929578171747
5	1318011	2.0066636809352487	3.9544110330504387
